,OCCUPANCY_DATE,ORGANIZATION_NAME,SHELTER_GROUP,LOCATION_NAME,LOCATION_ADDRESS,LOCATION_POSTAL_CODE,PROGRAM_ID,CAPACITY_TYPE,CAPACITY_ACTUAL_BED,OCCUPIED_BEDS,CAPACITY_ACTUAL_ROOM,OCCUPIED_ROOMS,OCCUPANCY_RATE_BEDS,OCCUPANCY_RATE_ROOMS,Max Temp (Â°C),Min Temp (Â°C),Mean Temp (Â°C),Heat Deg Days (Â°C),Cool Deg Days (Â°C),Total Precip (mm),Snow on Grnd (cm),Inflation_Rate_Change,YEAR_MONTH,Population,Unemployment rate 10,Participation rate 11,Employment rate 12,GEO,CPI_Type,CPI_Value
4437,2021-01-03,Native Child & Family Services Toronto,Eagles Nest Transition House,Youth Agencies Downtown Hotel Program,222 Spadina Ave,M5T 3B3,15611,Room Based Capacity,,,9.0,9.0,,100.0,2.1,0.2,1.1,16.9,0.0,1.7,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,"Household operations, furnishings and equipment",126.6
4438,2021-01-03,Native Child & Family Services Toronto,Eagles Nest Transition House,Youth Agencies Downtown Hotel Program,222 Spadina Ave,M5T 3B3,15611,Room Based Capacity,,,9.0,9.0,,100.0,2.1,0.2,1.1,16.9,0.0,1.7,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Shelter,151.1
4439,2021-01-03,Native Child & Family Services Toronto,Eagles Nest Transition House,Youth Agencies Downtown Hotel Program,222 Spadina Ave,M5T 3B3,15611,Room Based Capacity,,,9.0,9.0,,100.0,2.1,0.2,1.1,16.9,0.0,1.7,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Food,157.1
4440,2021-01-03,Native Child & Family Services Toronto,Eagles Nest Transition House,Youth Agencies Downtown Hotel Program,222 Spadina Ave,M5T 3B3,15611,Room Based Capacity,,,9.0,9.0,,100.0,2.1,0.2,1.1,16.9,0.0,1.7,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,All-items,139.5
4441,2021-01-03,Native Child & Family Services Toronto,Eagles Nest Transition House,Native Child & Family Services Toronto,558 Bathurst St,M5S 2P9,11895,Bed Based Capacity,9.0,6.0,,,66.67,,2.1,0.2,1.1,16.9,0.0,1.7,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Services,155.7
4442,2021-01-03,Native Child & Family Services Toronto,Eagles Nest Transition House,Native Child & Family Services Toronto,558 Bathurst St,M5S 2P9,11895,Bed Based Capacity,9.0,6.0,,,66.67,,2.1,0.2,1.1,16.9,0.0,1.7,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Goods,121.5
4443,2021-01-03,Native Child & Family Services Toronto,Eagles Nest Transition House,Native Child & Family Services Toronto,558 Bathurst St,M5S 2P9,11895,Bed Based Capacity,9.0,6.0,,,66.67,,2.1,0.2,1.1,16.9,0.0,1.7,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Energy,150.4
4444,2021-01-03,Native Child & Family Services Toronto,Eagles Nest Transition House,Native Child & Family Services Toronto,558 Bathurst St,M5S 2P9,11895,Bed Based Capacity,9.0,6.0,,,66.67,,2.1,0.2,1.1,16.9,0.0,1.7,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,All-items excluding energy,138.7
4445,2021-01-03,Native Child & Family Services Toronto,Eagles Nest Transition House,Native Child & Family Services Toronto,558 Bathurst St,M5S 2P9,11895,Bed Based Capacity,9.0,6.0,,,66.67,,2.1,0.2,1.1,16.9,0.0,1.7,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,All-items excluding food and energy,135.2
4446,2021-01-03,Native Child & Family Services Toronto,Eagles Nest Transition House,Native Child & Family Services Toronto,558 Bathurst St,M5S 2P9,11895,Bed Based Capacity,9.0,6.0,,,66.67,,2.1,0.2,1.1,16.9,0.0,1.7,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,"Alcoholic beverages, tobacco products and recreational cannabis",177.2
4447,2021-01-03,Native Child & Family Services Toronto,Eagles Nest Transition House,Native Child & Family Services Toronto,558 Bathurst St,M5S 2P9,11895,Bed Based Capacity,9.0,6.0,,,66.67,,2.1,0.2,1.1,16.9,0.0,1.7,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,"Recreation, education and reading",117.3
4448,2021-01-03,Native Child & Family Services Toronto,Eagles Nest Transition House,Native Child & Family Services Toronto,558 Bathurst St,M5S 2P9,11895,Bed Based Capacity,9.0,6.0,,,66.67,,2.1,0.2,1.1,16.9,0.0,1.7,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Health and personal care,130.1
4449,2021-01-03,Native Child & Family Services Toronto,Eagles Nest Transition House,Native Child & Family Services Toronto,558 Bathurst St,M5S 2P9,11895,Bed Based Capacity,9.0,6.0,,,66.67,,2.1,0.2,1.1,16.9,0.0,1.7,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Gasoline,162.5
4450,2021-01-03,Native Child & Family Services Toronto,Eagles Nest Transition House,Native Child & Family Services Toronto,558 Bathurst St,M5S 2P9,11895,Bed Based Capacity,9.0,6.0,,,66.67,,2.1,0.2,1.1,16.9,0.0,1.7,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Transportation,145.3
4451,2021-01-03,Native Child & Family Services Toronto,Eagles Nest Transition House,Native Child & Family Services Toronto,558 Bathurst St,M5S 2P9,11895,Bed Based Capacity,9.0,6.0,,,66.67,,2.1,0.2,1.1,16.9,0.0,1.7,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Clothing and footwear,88.3
4452,2021-01-03,Native Child & Family Services Toronto,Eagles Nest Transition House,Native Child & Family Services Toronto,558 Bathurst St,M5S 2P9,11895,Bed Based Capacity,9.0,6.0,,,66.67,,2.1,0.2,1.1,16.9,0.0,1.7,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,"Household operations, furnishings and equipment",126.6
4453,2021-01-03,Native Child & Family Services Toronto,Eagles Nest Transition House,Native Child & Family Services Toronto,558 Bathurst St,M5S 2P9,11895,Bed Based Capacity,9.0,6.0,,,66.67,,2.1,0.2,1.1,16.9,0.0,1.7,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Shelter,151.1
4454,2021-01-03,Native Child & Family Services Toronto,Eagles Nest Transition House,Native Child & Family Services Toronto,558 Bathurst St,M5S 2P9,11895,Bed Based Capacity,9.0,6.0,,,66.67,,2.1,0.2,1.1,16.9,0.0,1.7,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Food,157.1
4455,2021-01-03,Native Child & Family Services Toronto,Eagles Nest Transition House,Native Child & Family Services Toronto,558 Bathurst St,M5S 2P9,11895,Bed Based Capacity,9.0,6.0,,,66.67,,2.1,0.2,1.1,16.9,0.0,1.7,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,All-items,139.5
4456,2021-01-03,Native Child & Family Services Toronto,Eagles Nest Transition House,Youth Agencies Downtown Hotel Program,222 Spadina Ave,M5T 3B3,15611,Room Based Capacity,,,9.0,9.0,,100.0,2.1,0.2,1.1,16.9,0.0,1.7,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Services,155.7
4457,2021-01-03,Society of St.Vincent De Paul,SVDP - Amelie House,SVDP Amelie House,126 Pape Ave,M4M 2V8,12232,Bed Based Capacity,18.0,15.0,,,83.33,,2.1,0.2,1.1,16.9,0.0,1.7,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,All-items,139.5
4458,2021-01-03,Society of St.Vincent De Paul,SVDP - Amelie House,SVDP Amelie House,126 Pape Ave,M4M 2V8,12232,Bed Based Capacity,18.0,15.0,,,83.33,,2.1,0.2,1.1,16.9,0.0,1.7,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Food,157.1
4459,2021-01-03,Society of St.Vincent De Paul,SVDP - Amelie House,SVDP Amelie House,126 Pape Ave,M4M 2V8,12232,Bed Based Capacity,18.0,15.0,,,83.33,,2.1,0.2,1.1,16.9,0.0,1.7,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Shelter,151.1
4460,2021-01-03,Society of St.Vincent De Paul,SVDP - Mary's Home,SVDP Mary's Home,70 Gerrard St E,M5B 1G6,12211,Bed Based Capacity,12.0,12.0,,,100.0,,2.1,0.2,1.1,16.9,0.0,1.7,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Shelter,151.1
4461,2021-01-03,Society of St.Vincent De Paul,SVDP - Mary's Home,SVDP Mary's Home,70 Gerrard St E,M5B 1G6,12211,Bed Based Capacity,12.0,12.0,,,100.0,,2.1,0.2,1.1,16.9,0.0,1.7,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Food,157.1
4462,2021-01-03,Society of St.Vincent De Paul,SVDP - Mary's Home,SVDP Mary's Home,70 Gerrard St E,M5B 1G6,12211,Bed Based Capacity,12.0,12.0,,,100.0,,2.1,0.2,1.1,16.9,0.0,1.7,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,All-items,139.5
4463,2021-01-03,Society of St.Vincent De Paul,SVDP - Elisa House,SVDP Elisa House,60 Newcastle St,M8Y 1A3,12231,Bed Based Capacity,18.0,18.0,,,100.0,,2.1,0.2,1.1,16.9,0.0,1.7,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Services,155.7
4464,2021-01-03,Society of St.Vincent De Paul,SVDP - Elisa House,SVDP Elisa House,60 Newcastle St,M8Y 1A3,12231,Bed Based Capacity,18.0,18.0,,,100.0,,2.1,0.2,1.1,16.9,0.0,1.7,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Goods,121.5
4465,2021-01-03,Society of St.Vincent De Paul,SVDP - Elisa House,SVDP Elisa House,60 Newcastle St,M8Y 1A3,12231,Bed Based Capacity,18.0,18.0,,,100.0,,2.1,0.2,1.1,16.9,0.0,1.7,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Energy,150.4
4466,2021-01-03,Society of St.Vincent De Paul,SVDP - Elisa House,SVDP Elisa House,60 Newcastle St,M8Y 1A3,12231,Bed Based Capacity,18.0,18.0,,,100.0,,2.1,0.2,1.1,16.9,0.0,1.7,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,All-items excluding energy,138.7
4467,2021-01-03,Society of St.Vincent De Paul,SVDP - Elisa House,SVDP Elisa House,60 Newcastle St,M8Y 1A3,12231,Bed Based Capacity,18.0,18.0,,,100.0,,2.1,0.2,1.1,16.9,0.0,1.7,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,All-items excluding food and energy,135.2
4468,2021-01-03,Society of St.Vincent De Paul,SVDP - Elisa House,SVDP Elisa House,60 Newcastle St,M8Y 1A3,12231,Bed Based Capacity,18.0,18.0,,,100.0,,2.1,0.2,1.1,16.9,0.0,1.7,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,"Alcoholic beverages, tobacco products and recreational cannabis",177.2
4469,2021-01-03,Society of St.Vincent De Paul,SVDP - Elisa House,SVDP Elisa House,60 Newcastle St,M8Y 1A3,12231,Bed Based Capacity,18.0,18.0,,,100.0,,2.1,0.2,1.1,16.9,0.0,1.7,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,"Recreation, education and reading",117.3
4470,2021-01-03,Society of St.Vincent De Paul,SVDP - Elisa House,SVDP Elisa House,60 Newcastle St,M8Y 1A3,12231,Bed Based Capacity,18.0,18.0,,,100.0,,2.1,0.2,1.1,16.9,0.0,1.7,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Health and personal care,130.1
4471,2021-01-03,Society of St.Vincent De Paul,SVDP - Elisa House,SVDP Elisa House,60 Newcastle St,M8Y 1A3,12231,Bed Based Capacity,18.0,18.0,,,100.0,,2.1,0.2,1.1,16.9,0.0,1.7,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Gasoline,162.5
4472,2021-01-03,Society of St.Vincent De Paul,SVDP - Elisa House,SVDP Elisa House,60 Newcastle St,M8Y 1A3,12231,Bed Based Capacity,18.0,18.0,,,100.0,,2.1,0.2,1.1,16.9,0.0,1.7,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Transportation,145.3
4473,2021-01-03,Society of St.Vincent De Paul,SVDP - Elisa House,SVDP Elisa House,60 Newcastle St,M8Y 1A3,12231,Bed Based Capacity,18.0,18.0,,,100.0,,2.1,0.2,1.1,16.9,0.0,1.7,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Clothing and footwear,88.3
4474,2021-01-03,Na-Me-Res (Native Men's Residence),Na-Me-Res,Sagatay ,26 Vaughan Rd,M6G 2C4,11871,Bed Based Capacity,15.0,11.0,,,73.33,,2.1,0.2,1.1,16.9,0.0,1.7,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Goods,121.5
4475,2021-01-03,Society of St.Vincent De Paul,SVDP - Elisa House,SVDP Elisa House,60 Newcastle St,M8Y 1A3,12231,Bed Based Capacity,18.0,18.0,,,100.0,,2.1,0.2,1.1,16.9,0.0,1.7,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,"Household operations, furnishings and equipment",126.6
4476,2021-01-03,Society of St.Vincent De Paul,SVDP - Elisa House,SVDP Elisa House,60 Newcastle St,M8Y 1A3,12231,Bed Based Capacity,18.0,18.0,,,100.0,,2.1,0.2,1.1,16.9,0.0,1.7,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Food,157.1
4477,2021-01-03,Society of St.Vincent De Paul,SVDP - Elisa House,SVDP Elisa House,60 Newcastle St,M8Y 1A3,12231,Bed Based Capacity,18.0,18.0,,,100.0,,2.1,0.2,1.1,16.9,0.0,1.7,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,All-items,139.5
4478,2021-01-03,Society of St.Vincent De Paul,SVDP - Amelie House,SVDP Amelie House,126 Pape Ave,M4M 2V8,12232,Bed Based Capacity,18.0,15.0,,,83.33,,2.1,0.2,1.1,16.9,0.0,1.7,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Services,155.7
4479,2021-01-03,Society of St.Vincent De Paul,SVDP - Amelie House,SVDP Amelie House,126 Pape Ave,M4M 2V8,12232,Bed Based Capacity,18.0,15.0,,,83.33,,2.1,0.2,1.1,16.9,0.0,1.7,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Goods,121.5
4480,2021-01-03,Society of St.Vincent De Paul,SVDP - Amelie House,SVDP Amelie House,126 Pape Ave,M4M 2V8,12232,Bed Based Capacity,18.0,15.0,,,83.33,,2.1,0.2,1.1,16.9,0.0,1.7,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Energy,150.4
4481,2021-01-03,Society of St.Vincent De Paul,SVDP - Amelie House,SVDP Amelie House,126 Pape Ave,M4M 2V8,12232,Bed Based Capacity,18.0,15.0,,,83.33,,2.1,0.2,1.1,16.9,0.0,1.7,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,All-items excluding energy,138.7
4482,2021-01-03,Society of St.Vincent De Paul,SVDP - Amelie House,SVDP Amelie House,126 Pape Ave,M4M 2V8,12232,Bed Based Capacity,18.0,15.0,,,83.33,,2.1,0.2,1.1,16.9,0.0,1.7,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,All-items excluding food and energy,135.2
4483,2021-01-03,Society of St.Vincent De Paul,SVDP - Amelie House,SVDP Amelie House,126 Pape Ave,M4M 2V8,12232,Bed Based Capacity,18.0,15.0,,,83.33,,2.1,0.2,1.1,16.9,0.0,1.7,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,"Alcoholic beverages, tobacco products and recreational cannabis",177.2
4484,2021-01-03,Society of St.Vincent De Paul,SVDP - Amelie House,SVDP Amelie House,126 Pape Ave,M4M 2V8,12232,Bed Based Capacity,18.0,15.0,,,83.33,,2.1,0.2,1.1,16.9,0.0,1.7,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,"Recreation, education and reading",117.3
4485,2021-01-03,Society of St.Vincent De Paul,SVDP - Amelie House,SVDP Amelie House,126 Pape Ave,M4M 2V8,12232,Bed Based Capacity,18.0,15.0,,,83.33,,2.1,0.2,1.1,16.9,0.0,1.7,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Health and personal care,130.1
4486,2021-01-03,Society of St.Vincent De Paul,SVDP - Amelie House,SVDP Amelie House,126 Pape Ave,M4M 2V8,12232,Bed Based Capacity,18.0,15.0,,,83.33,,2.1,0.2,1.1,16.9,0.0,1.7,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Gasoline,162.5
4487,2021-01-03,Society of St.Vincent De Paul,SVDP - Amelie House,SVDP Amelie House,126 Pape Ave,M4M 2V8,12232,Bed Based Capacity,18.0,15.0,,,83.33,,2.1,0.2,1.1,16.9,0.0,1.7,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Transportation,145.3
4488,2021-01-03,Society of St.Vincent De Paul,SVDP - Amelie House,SVDP Amelie House,126 Pape Ave,M4M 2V8,12232,Bed Based Capacity,18.0,15.0,,,83.33,,2.1,0.2,1.1,16.9,0.0,1.7,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Clothing and footwear,88.3
4489,2021-01-03,Society of St.Vincent De Paul,SVDP - Amelie House,SVDP Amelie House,126 Pape Ave,M4M 2V8,12232,Bed Based Capacity,18.0,15.0,,,83.33,,2.1,0.2,1.1,16.9,0.0,1.7,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,"Household operations, furnishings and equipment",126.6
4490,2021-01-03,Society of St.Vincent De Paul,SVDP - Elisa House,SVDP Elisa House,60 Newcastle St,M8Y 1A3,12231,Bed Based Capacity,18.0,18.0,,,100.0,,2.1,0.2,1.1,16.9,0.0,1.7,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Shelter,151.1
4491,2021-01-03,Homes First Society,HFS - Scarborough Shelter,HFS Willowdale Centre,5800 Yonge St ,M2M 3T3,15112,Bed Based Capacity,35.0,35.0,,,100.0,,2.1,0.2,1.1,16.9,0.0,1.7,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Shelter,151.1
4492,2021-01-03,Fred Victor Centre,"Fred Victor, BUS",Fred Victor Centre Bethlehem United Shelter,1161 Caledonia Rd,M6A 2W9,12254,Bed Based Capacity,42.0,42.0,,,100.0,,2.1,0.2,1.1,16.9,0.0,1.7,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,"Alcoholic beverages, tobacco products and recreational cannabis",177.2
4493,2021-01-03,Homes First Society,HFS - Scarborough Shelter,HFS Willowdale Centre,5800 Yonge St ,M2M 3T3,15112,Bed Based Capacity,35.0,35.0,,,100.0,,2.1,0.2,1.1,16.9,0.0,1.7,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,All-items,139.5
4494,2021-01-03,Good Shepherd Ministries,Good Shepherd Centre,Good Shepherd Centre Barrett House,35 Sydenham St,M5A 4H5,11898,Bed Based Capacity,5.0,5.0,,,100.0,,2.1,0.2,1.1,16.9,0.0,1.7,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Goods,121.5
4495,2021-01-03,Good Shepherd Ministries,Good Shepherd Centre,Good Shepherd Centre Barrett House,35 Sydenham St,M5A 4H5,11898,Bed Based Capacity,5.0,5.0,,,100.0,,2.1,0.2,1.1,16.9,0.0,1.7,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Energy,150.4
4496,2021-01-03,Good Shepherd Ministries,Good Shepherd Centre,Good Shepherd Centre Barrett House,35 Sydenham St,M5A 4H5,11898,Bed Based Capacity,5.0,5.0,,,100.0,,2.1,0.2,1.1,16.9,0.0,1.7,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,All-items excluding energy,138.7
4497,2021-01-03,Good Shepherd Ministries,Good Shepherd Centre,Good Shepherd Centre Barrett House,35 Sydenham St,M5A 4H5,11898,Bed Based Capacity,5.0,5.0,,,100.0,,2.1,0.2,1.1,16.9,0.0,1.7,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,All-items excluding food and energy,135.2
4498,2021-01-03,Good Shepherd Ministries,Good Shepherd Centre,Good Shepherd Centre Barrett House,35 Sydenham St,M5A 4H5,11898,Bed Based Capacity,5.0,5.0,,,100.0,,2.1,0.2,1.1,16.9,0.0,1.7,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,"Alcoholic beverages, tobacco products and recreational cannabis",177.2
4499,2021-01-03,Good Shepherd Ministries,Good Shepherd Centre,Good Shepherd Centre Barrett House,35 Sydenham St,M5A 4H5,11898,Bed Based Capacity,5.0,5.0,,,100.0,,2.1,0.2,1.1,16.9,0.0,1.7,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,"Recreation, education and reading",117.3
4500,2021-01-03,Good Shepherd Ministries,Good Shepherd Centre,Good Shepherd Centre Barrett House,35 Sydenham St,M5A 4H5,11898,Bed Based Capacity,5.0,5.0,,,100.0,,2.1,0.2,1.1,16.9,0.0,1.7,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Health and personal care,130.1
4501,2021-01-03,Good Shepherd Ministries,Good Shepherd Centre,Good Shepherd Centre Barrett House,35 Sydenham St,M5A 4H5,11898,Bed Based Capacity,5.0,5.0,,,100.0,,2.1,0.2,1.1,16.9,0.0,1.7,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Gasoline,162.5
4502,2021-01-03,Good Shepherd Ministries,Good Shepherd Centre,Good Shepherd Centre Barrett House,35 Sydenham St,M5A 4H5,11898,Bed Based Capacity,5.0,5.0,,,100.0,,2.1,0.2,1.1,16.9,0.0,1.7,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Transportation,145.3
4503,2021-01-03,Good Shepherd Ministries,Good Shepherd Centre,Good Shepherd Centre Barrett House,35 Sydenham St,M5A 4H5,11898,Bed Based Capacity,5.0,5.0,,,100.0,,2.1,0.2,1.1,16.9,0.0,1.7,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Clothing and footwear,88.3
4504,2021-01-03,Good Shepherd Ministries,Good Shepherd Centre,Good Shepherd Centre Barrett House,35 Sydenham St,M5A 4H5,11898,Bed Based Capacity,5.0,5.0,,,100.0,,2.1,0.2,1.1,16.9,0.0,1.7,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,"Household operations, furnishings and equipment",126.6
4505,2021-01-03,Good Shepherd Ministries,Good Shepherd Centre,Good Shepherd Centre Barrett House,35 Sydenham St,M5A 4H5,11898,Bed Based Capacity,5.0,5.0,,,100.0,,2.1,0.2,1.1,16.9,0.0,1.7,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Shelter,151.1
4506,2021-01-03,Good Shepherd Ministries,Good Shepherd Centre,Good Shepherd Centre Barrett House,35 Sydenham St,M5A 4H5,11898,Bed Based Capacity,5.0,5.0,,,100.0,,2.1,0.2,1.1,16.9,0.0,1.7,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Food,157.1
4507,2021-01-03,Good Shepherd Ministries,Good Shepherd Centre,Good Shepherd Centre Barrett House,35 Sydenham St,M5A 4H5,11898,Bed Based Capacity,5.0,5.0,,,100.0,,2.1,0.2,1.1,16.9,0.0,1.7,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,All-items,139.5
4508,2021-01-03,Good Shepherd Ministries,Good Shepherd Centre,Good Shepherd Centre,412 Queen St E,M5A 1T3,11900,Bed Based Capacity,23.0,23.0,,,100.0,,2.1,0.2,1.1,16.9,0.0,1.7,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Services,155.7
4509,2021-01-03,Good Shepherd Ministries,Good Shepherd Centre,Good Shepherd Centre,412 Queen St E,M5A 1T3,11900,Bed Based Capacity,23.0,23.0,,,100.0,,2.1,0.2,1.1,16.9,0.0,1.7,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Goods,121.5
4510,2021-01-03,Good Shepherd Ministries,Good Shepherd Centre,Good Shepherd Centre,412 Queen St E,M5A 1T3,11900,Bed Based Capacity,23.0,23.0,,,100.0,,2.1,0.2,1.1,16.9,0.0,1.7,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Energy,150.4
4511,2021-01-03,Good Shepherd Ministries,Good Shepherd Centre,Good Shepherd Centre,412 Queen St E,M5A 1T3,11900,Bed Based Capacity,23.0,23.0,,,100.0,,2.1,0.2,1.1,16.9,0.0,1.7,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,All-items excluding energy,138.7
4512,2021-01-03,Good Shepherd Ministries,Good Shepherd Centre,Good Shepherd Centre,412 Queen St E,M5A 1T3,11900,Bed Based Capacity,23.0,23.0,,,100.0,,2.1,0.2,1.1,16.9,0.0,1.7,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,All-items excluding food and energy,135.2
4513,2021-01-03,Good Shepherd Ministries,Good Shepherd Centre,Good Shepherd Centre,412 Queen St E,M5A 1T3,11900,Bed Based Capacity,23.0,23.0,,,100.0,,2.1,0.2,1.1,16.9,0.0,1.7,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,"Alcoholic beverages, tobacco products and recreational cannabis",177.2
4514,2021-01-03,Good Shepherd Ministries,Good Shepherd Centre,Good Shepherd Centre,412 Queen St E,M5A 1T3,11900,Bed Based Capacity,23.0,23.0,,,100.0,,2.1,0.2,1.1,16.9,0.0,1.7,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,"Recreation, education and reading",117.3
4515,2021-01-03,Good Shepherd Ministries,Good Shepherd Centre,Good Shepherd Centre,412 Queen St E,M5A 1T3,11900,Bed Based Capacity,23.0,23.0,,,100.0,,2.1,0.2,1.1,16.9,0.0,1.7,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Health and personal care,130.1
4516,2021-01-03,Good Shepherd Ministries,Good Shepherd Centre,Good Shepherd Centre,412 Queen St E,M5A 1T3,11900,Bed Based Capacity,23.0,23.0,,,100.0,,2.1,0.2,1.1,16.9,0.0,1.7,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Gasoline,162.5
4517,2021-01-03,Good Shepherd Ministries,Good Shepherd Centre,Good Shepherd Centre,412 Queen St E,M5A 1T3,11900,Bed Based Capacity,23.0,23.0,,,100.0,,2.1,0.2,1.1,16.9,0.0,1.7,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Transportation,145.3
4518,2021-01-03,Good Shepherd Ministries,Good Shepherd Centre,Good Shepherd Centre,412 Queen St E,M5A 1T3,11900,Bed Based Capacity,23.0,23.0,,,100.0,,2.1,0.2,1.1,16.9,0.0,1.7,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Clothing and footwear,88.3
4519,2021-01-03,Good Shepherd Ministries,Good Shepherd Centre,Good Shepherd Centre,412 Queen St E,M5A 1T3,11900,Bed Based Capacity,23.0,23.0,,,100.0,,2.1,0.2,1.1,16.9,0.0,1.7,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,"Household operations, furnishings and equipment",126.6
